siteID,labno,dateOn,dateOff,yrmonth,ph,Conduc,flagCa,Ca,flagMg,Mg,flagK,K,flagNa,Na,flagNH4,NH4,flagNO3,NO3,flagCl,Cl,flagSO4,SO4,flagBr,Br,svol,ppt,subppt,valcode,invalcode,modifiedOn
NH02,TT8918SW,"2019-02-05 20:10","2019-02-14 20:00",201902,-9.000,-9.000," ",-9.000,<,-9.000,<,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,2634.400,44.196,44.196,"  ","e           ",2020-04-12
NH02,TT9177SW,"2019-02-14 20:00","2019-02-20 18:05",201902,4.610,17.500," ",.245," ",.067," ",.035," ",.501," ",.418," ",2.434," ",.861," ",.855,0,-9,551.800,9.144,9.144,"w ","            ",2020-04-07
NH02,TT9428SW,"2019-02-20 18:05","2019-02-26 20:35",201902,5.420,3.600," ",.130," ",.006," ",.007," ",.035," ",.051," ",.405," ",.053," ",.147,0,-9,1244.400,21.082,21.082,"w ","            ",2020-04-12
NH02,TT9614SW,"2019-02-26 20:35","2019-03-05 20:45",201903,4.950,5.600,<,.023,<,.006,<,.005," ",.045," ",.062," ",.701," ",.082," ",.048,0,-9,498.600,9.906,9.906,"w ","            ",2020-04-12
NH02,TT9900SW,"2019-03-05 20:45","2019-03-12 14:25",201903,5.210,6.200," ",.052," ",.041," ",.017," ",.349," ",.070," ",.292," ",.671," ",.238,0,-9,500.000,9.398,9.398,"w ","            ",2020-04-12
NH02,TU0186SW,"2019-03-12 14:25","2019-03-19 15:35",201903,5.190,8.000," ",.122," ",.052," ",.026," ",.396," ",.201," ",1.138," ",.489," ",.470,0,-9,290.900,-9.990,4.284,"w ","            ",2020-04-12
NH02,TU0385SW,"2019-03-19 15:35","2019-03-26 18:20",201903,5.290,3.000," ",.026," ",.006,<,.005," ",.049," ",.021," ",.183," ",.087," ",.081,0,-9,796.600,-9.990,11.733,"w ","            ",2020-04-12
NH02,TU0652SW,"2019-03-26 18:20","2019-04-02 16:05",201903,5.460,8.000," ",.170," ",.043," ",.037," ",.270," ",.403," ",1.017," ",.412," ",.571,0,-9,921.300,-9.990,13.570,"w ","            ",2020-04-12
NH02,TU0890SW,"2019-04-02 16:05","2019-04-09 19:30",201904,4.990,6.600," ",.026,<,.006," ",.007,<,.010," ",.290," ",.748," ",.025," ",.332,0,-9,2958.000,-9.990,43.570,"w ","            ",2020-04-12
NH02,TU1172SW,"2019-04-09 19:30","2019-04-16 18:35",201904,5.140,7.600," ",.095," ",.024," ",.021," ",.140," ",.305," ",1.007," ",.239," ",.542,0,-9,1384.300,-9.990,20.390,"w ","            ",2020-04-12
NH02,TU1453SW,"2019-04-16 18:35","2019-04-23 16:00",201904,5.290,5.100," ",.037," ",.028," ",.024," ",.220," ",.093," ",.374," ",.356," ",.279,0,-9,2855.800,-9.990,42.065,"w ","            ",
NH02,TU1667SW,"2019-04-23 16:00","2019-04-30 18:25",201904,5.160,4.000,<,.023," ",.008," ",.011," ",.053," ",.088," ",.381," ",.106," ",.175,0,-9,3527.900,-9.990,51.965,"w ","            ",
NH02,TU1888SW,"2019-04-30 18:25","2019-05-08 14:35",201905,5.130,6.300," ",.070," ",.013," ",.022," ",.039," ",.301," ",1.069," ",.058," ",.420,0,-9,2241.300,-9.990,33.014,"w ","            ",
NH02,TU2379SW,"2019-05-08 14:35","2019-05-15 20:10",201905,5.540,8.200," ",.105," ",.036," ",.021," ",.197," ",.600," ",1.271," ",.385," ",.607,0,-9,2513.500,-9.990,37.023,"w ","            ",
NH02,TU2338SW,"2019-05-15 20:10","2019-05-21 15:05",201905,5.220,4.300," ",.048," ",.011," ",.045," ",.016," ",.221," ",.440," ",.027," ",.291,0,-9,2580.400,-9.990,38.009,"w ","            ",
NH02,TU2738SW,"2019-05-21 15:05","2019-05-28 15:30",201905,5.310,7.100," ",.098," ",.022," ",.041," ",.084," ",.396," ",1.137," ",.121," ",.601,0,-9,2223.100,-9.990,32.746,"w ","            ",
NH02,TU2740SW,"2019-05-28 15:30","2019-06-04 12:30",201906,5.580,2.700," ",.058," ",.010," ",.028,<,.010," ",.108," ",.286,<,.018," ",.132,0,-9,1705.600,-9.990,25.123,"w ","            ",
NH02,TU3246SW,"2019-06-04 12:30","2019-06-11 19:10",201906,5.390,4.000," ",.036," ",.009," ",.012," ",.053," ",.177," ",.435," ",.090," ",.212,0,-9,4836.700,70.866,70.866,"w ","            ",2020-07-05
NH02,TU3410SW,"2019-06-11 19:10","2019-06-18 20:05",201906,5.090,4.000," ",.033," ",.006," ",.030,<,.010," ",.039," ",.396," ",.024," ",.124,0,-9,745.400,11.684,11.684,"w ","            ",2020-07-05
NH02,TU3777SW,"2019-06-18 20:05","2019-06-26 19:35",201906,5.230,3.900,<,.023,<,.006," ",.018,<,.010," ",.071," ",.378," ",.025," ",.130,0,-9,4100.400,60.452,60.452,"w ","            ",2020-07-05
NH02,TU4093SW,"2019-06-26 19:35","2019-07-02 16:10",201906,5.330,4.000," ",.044," ",.008," ",.023,<,.010," ",.176," ",.502," ",.027," ",.192,0,-9,1650.700,25.146,25.146,"w ","            ",2020-07-05
NH02,TU4324SW,"2019-07-02 16:10","2019-07-09 12:15",201907,5.240,4.300," ",.045," ",.006," ",.016,<,.010," ",.207," ",.553," ",.023," ",.241,0,-9,629.300,8.636,8.636,"w ","            ",2020-07-05
NH02,TU4384SW,"2019-07-09 12:15","2019-07-16 14:10",201907,4.840,6.800," ",.038,<,.006," ",.009,<,.010," ",.194," ",.611," ",.022," ",.272,0,-9,3899.700,58.166,58.166,"w ","            ",2020-07-05
NH02,TU4804SW,"2019-07-16 14:10","2019-07-25 15:05",201907,-9.000,-9.000," ",-9.000,<,-9.000," ",-9.000,<,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,927.800,15.494,15.494,"  ","e           ",2020-07-05
NH02,TU4970SW,"2019-07-25 15:05","2019-07-30 16:35",201907,5.260,6.300," ",.191," ",.028," ",.014," ",.011," ",.547," ",.770," ",.043," ",.655,0,-9,271.400,4.064,4.064,"w ","            ",2020-07-05
NH02,TU5213SW,"2019-07-30 16:35","2019-08-06 15:35",201908,5.050,5.800," ",.061," ",.008," ",.010,<,.010," ",.204," ",.502," ",.029," ",.459,0,-9,2021.200,30.988,30.988,"w ","            ",2020-07-05
NH02,TU5381SW,"2019-08-06 15:35","2019-08-13 16:00",201908,4.900,6.900," ",.041," ",.006," ",.019," ",.010," ",.178," ",.566," ",.028," ",.452,0,-9,2056.400,32.512,32.512,"w ","            ",2020-07-05
NH02,TU5855SW,"2019-08-13 16:00","2019-08-20 16:30",201908,4.870,7.700," ",.065," ",.009," ",.008," ",.015," ",.234," ",.902," ",.041," ",.449,0,-9,1589.300,22.606,22.606,"w ","            ",2020-07-05
NH02,TU5897SW,"2019-08-20 16:30","2019-08-27 17:10",201908,4.940,5.100,<,.023,<,.006,<,.005,<,.010," ",.112," ",.418,<,.018," ",.266,0,-9,1979.200,29.464,29.464,"w ","            ",2020-07-05
NH02,TU6277SW,"2019-08-27 17:10","2019-09-03 20:25",201908,5.290,3.300," ",.023,<,.006," ",.007," ",.029," ",.092," ",.260," ",.050," ",.165,0,-9,5169.500,74.930,74.930,"w ","            ",2020-07-05
NH02,TU6523SW,"2019-09-03 20:25","2019-09-10 15:55",201909,5.240,8.900," ",.220," ",.023," ",.021," ",.036," ",.542," ",1.456," ",.099," ",.812,0,-9,121.100,1.778,1.778,"w ","            ",2020-07-05
NH02,TU6818SW,"2019-09-10 15:55","2019-09-17 13:20",201909,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,608.200,9.398,9.398,"  ","c           ",2020-07-05
NH02,TU7067SW,"2019-09-17 13:20","2019-09-24 17:30",201909,5.150,3.700," ",.075," ",.014," ",.010," ",.067," ",.118," ",.362," ",.078," ",.264,0,-9,686.700,-9.990,10.115,"w ","            ",
NH02,TU7341SW,"2019-09-24 17:30","2019-10-01 20:10",201909,4.980,7.200," ",.067," ",.014," ",.012," ",.052," ",.286," ",1.018," ",.086," ",.491,0,-9,875.500,-9.990,12.896,"w ","            ",
NH02,TU7588SW,"2019-10-01 20:10","2019-10-08 15:55",201910,5.050,7.100," ",.042," ",.042," ",.027," ",.330," ",.135," ",.652," ",.571," ",.330,0,-9,1589.200,-9.990,23.408,"w ","            ",
NH02,TU7832SW,"2019-10-08 15:55","2019-10-15 20:25",201910,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,-9.990,.000,"d ","            ",2020-10-01
NH02,TU8352SW,"2019-10-15 20:25","2019-10-22 16:00",201910,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,<,-9.000,<,-9.000," ",-9.000," ",-9.000,0,-9,1389.800,22.352,22.352,"  ","c           ",
NH02,TU8520SW,"2019-10-22 16:00","2019-10-29 18:00",201910,5.360,2.700," ",.017,<,.002," ",.004," ",.007," ",.062," ",.237," ",.022," ",.105,0,-9,3324.800,52.324,52.324,"w ","            ",
NH02,TU8517SW,"2019-10-29 18:00","2019-11-05 16:45",201911,5.300,4.000," ",.018," ",.015," ",.014," ",.140," ",.057," ",.264," ",.246," ",.176,0,-9,3372.200,50.800,50.800,"w ","            ",
NH02,TU8868SW,"2019-11-05 16:45","2019-11-12 17:00",201911,5.010,11.900," ",.159," ",.019," ",.049," ",.077," ",.779," ",1.855," ",.142," ",.909,0,-9,1057.800,17.780,17.780,"w ","            ",
NH02,TU9132SW,"2019-11-12 17:00","2019-11-19 19:25",201911,5.390,2.400," ",.013,<,.002,<,.002," ",.014,<,.020," ",.137," ",.025," ",.066,0,-9,891.400,-9.990,13.130,"w ","            ",
NH02,TU9227SW,"2019-11-19 19:25","2019-11-25 15:05",201911,5.350,2.300,<,.023,<,.006,<,.005,<,.010," ",.053," ",.172,<,.018," ",.059,0,-9,2721.300,41.910,41.910,"w ","            ",
NH02,TU9702SW,"2019-11-25 15:05","2019-12-04 16:55",201911,-9.000,-9.000,<,-9.000,<,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,1597.500,25.400,25.400,"  ","e           ",
NH02,TU9877SW,"2019-12-04 16:55","2019-12-10 15:20",201912,4.970,4.500,<,.023,<,.006," ",.006," ",.015," ",.038," ",.469," ",.026," ",.095,0,-9,1661.600,26.924,26.924,"w ","            ",
NH02,TV0208SW,"2019-12-10 15:20","2019-12-16 17:00",201912,5.260,2.700,<,.023,<,.006,<,.005," ",.027," ",.028," ",.199," ",.046," ",.062,0,-9,3439.600,53.594,53.594,"w ","            ",
NH02,TV0333SW,"2019-12-16 17:00","2019-12-24 16:45",201912,5.080,4.400,<,.023,<,.006," ",.007," ",.018," ",.092," ",.410," ",.032," ",.120,0,-9,696.000,13.462,13.462,"w ","            ",
NH02,TV0679SW,"2019-12-24 16:45","2019-12-31 14:05",201912,5.070,3.900,<,.023,<,.006,<,.005," ",.027," ",.063," ",.290," ",.047," ",.139,0,-9,2117.800,37.084,37.084,"w ","            ",
NH02,TV0883SW,"2019-12-31 14:50","2020-01-08 19:00",202001,-9.000,-9.000,<,-9.000,<,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,685.600,17.018,17.018,"  ","e           ",
NH02,TV1096SW,"2020-01-08 19:00","2020-01-14 20:10",202001,5.110,6.600," ",.037," ",.026," ",.014," ",.233," ",.193," ",.721," ",.376," ",.281,0,-9,562.100,7.112,7.112,"w ","            ",
NH02,TV1444SW,"2020-01-14 20:10","2020-01-22 20:30",202001,4.860,6.800," ",.034,<,.006,<,.005," ",.022," ",.131," ",.848," ",.040," ",.208,0,-9,2084.300,40.132,40.132,"w ","            ",
NH02,TV1558SW,"2020-01-22 20:30","2020-01-28 17:00",202001,5.290,2.600,<,.023,<,.006,<,.005," ",.029," ",.022," ",.151," ",.050," ",.063,0,-9,432.800,7.366,7.366,"w ","            ",
NH02,TV1971SW,"2020-01-28 17:00","2020-02-04 21:00",202002,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,-9.000,.000,.000,"d ","            ",
NH02,TV2080SW,"2020-02-04 21:00","2020-02-11 17:00",202002,5.080,4.900,<,.023,<,.006,<,.005," ",.025," ",.066," ",.500," ",.041," ",.109,0,-9,2711.800,44.704,44.704,"w ","            ",
NH02,TV2482SW,"2020-02-11 17:00","2020-02-19 16:30",202002,5.020,5.300," ",.024," ",.008," ",.006," ",.062," ",.111," ",.519," ",.113," ",.165,0,-9,1617.100,29.210,29.210,"w ","            ",
NH02,TV2660SW,"2020-02-19 16:30","2020-02-25 19:10",202002,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,-9.000,.000,.000,"d ","            ",
NH02,TV2843SW,"2020-02-25 19:10","2020-03-03 17:05",202002,5.190,3.400," ",.026,<,.006," ",.007," ",.012," ",.031," ",.300," ",.022," ",.061,0,-9,1320.100,20.320,20.320,"w ","            ",
NH02,TV3189SW,"2020-03-03 17:05","2020-03-10 15:45",202003,4.880,10.700," ",.069," ",.018," ",.023," ",.148," ",.420," ",1.852," ",.167," ",.450,0,-9,344.800,6.858,6.858,"w ","            ",
NH02,TV3395SW,"2020-03-10 15:45","2020-03-18 18:25",202003,-9.000,-9.000,<,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,2291.800,35.306,35.306,"  ","e           ",
NH02,TV3547SW,"2020-03-18 18:25","2020-03-24 15:05",202003,5.330,2.800,<,.023,<,.006,<,.005," ",.035," ",.029," ",.166," ",.061," ",.060,0,-9,1090.300,20.828,20.828,"w ","            ",
NH02,TV3773SW,"2020-03-24 15:05","2020-03-31 13:30",202003,4.980,7.400," ",.042," ",.007," ",.022," ",.041," ",.175," ",.468," ",.066," ",.442,0,-9,1523.200,-9.990,22.436,"w ","            ",
NH02,TV3932SW,"2020-03-31 13:30","2020-04-07 09:30",202004,5.330,2.300,<,.023,<,.006,<,.005,<,.010,<,.017," ",.116," ",.030," ",.046,0,-9,281.900,-9.990,4.152,"w ","            ",
NH02,TV4126SW,"2020-04-07 09:30","2020-04-14 09:30",202004,5.360,3.200,<,.023,<,.006," ",.008," ",.040," ",.104," ",.221," ",.062," ",.125,0,-9,5992.200,-9.990,88.263,"w ","            ",
NH02,TV4286SW,"2020-04-14 09:30","2020-04-21 13:30",202004,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,201.100,-9.990,2.962,"  ","c           ",
NH02,TV4684SW,"2020-04-21 13:30","2020-04-28 08:30",202004,5.580,3.700," ",.060," ",.010," ",.014," ",.029," ",.239," ",.415," ",.047," ",.248,0,-9,2457.800,-9.990,36.202,"w ","            ",
NH02,TV4833SW,"2020-04-28 08:30","2020-05-05 11:00",202005,5.600,3.800," ",.054," ",.028," ",.013," ",.202," ",.103," ",.193," ",.364," ",.170,0,-9,2114.600,-9.990,31.147,"w ","            ",
NH02,TV5020SW,"2020-05-05 11:00","2020-05-12 09:30",202005,5.480,4.900," ",.065," ",.014," ",.016," ",.014," ",.316," ",.441," ",.027," ",.264,0,-9,1206.500,-9.990,17.771,"w ","            ",
NH02,TV5220SW,"2020-05-12 09:30","2020-05-19 10:00",202005,5.380,5.100," ",.065," ",.012," ",.021," ",.036," ",.231," ",.600," ",.049," ",.270,0,-9,780.200,-9.990,11.492,"w ","            ",
NH02,TV5926SW,"2020-05-19 10:00","2020-05-26 09:00",202005,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,-9.990,.000,"d ","            ",
NH02,TV5835SW,"2020-05-26 09:00","2020-06-02 10:10",202005,5.350,4.900," ",.053," ",.016," ",.045," ",.047," ",.228," ",.589," ",.071," ",.269,0,-9,714.000,-9.990,10.517,"w ","            ",
NH02,TV5955SW,"2020-06-02 10:10","2020-06-09 11:00",202006,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,725.400,-9.990,10.684,"  ","c           ",
NH02,TV6194SW,"2020-06-09 11:00","2020-06-16 11:00",202006,4.990,7.500," ",.046," ",.016," ",.023," ",.095," ",.211," ",.621," ",.154," ",.377,0,-9,306.000,-9.990,4.507,"w ","            ",
NH02,TV6601SW,"2020-06-16 11:00","2020-06-23 11:40",202006,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,15.400,-9.990,.226,"  ","c           ",
NH02,TV6852SW,"2020-06-23 11:40","2020-06-30 16:00",202006,5.370,3.400,<,.023,<,.006," ",.009,<,.010," ",.098," ",.347," ",.024," ",.112,0,-9,1777.600,-9.990,26.183,"w ","            ",
NH02,TV7194SW,"2020-06-30 16:00","2020-07-07 20:00",202007,5.310,2.700,<,.023,<,.006,<,.005,<,.010," ",.020," ",.145,<,.018," ",.047,0,-9,4543.700,-9.990,66.927,"w ","            ",
NH02,TV7499SW,"2020-07-07 20:00","2020-07-14 19:50",202007,5.280,4.200," ",.048," ",.012," ",.017," ",.038," ",.161," ",.450," ",.068," ",.241,0,-9,3246.500,-9.990,47.819,"w ","            ",
NH02,TV7675SW,"2020-07-14 19:50","2020-07-21 20:10",202007,4.910,9.600," ",.063," ",.037," ",.020," ",.257," ",.254," ",.949," ",.411," ",.584,0,-9,570.600,-9.990,8.404,"w ","            ",
NH02,TV7780SW,"2020-07-21 20:10","2020-07-28 10:30",202007,5.190,4.800," ",.068," ",.009," ",.010,<,.010," ",.184," ",.592," ",.024," ",.222,0,-9,826.700,-9.990,12.177,"w ","            ",
NH02,TV7973SW,"2020-07-28 10:30","2020-08-04 09:30",202007,5.030,6.700," ",.154," ",.018," ",.014," ",.040," ",.155," ",.882," ",.082," ",.267,0,-9,120.400,-9.990,1.773,"w ","            ",
NH02,TV8445SW,"2020-08-04 09:30","2020-08-11 20:10",202008,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,1329.500,-9.990,19.583,"  ","c           ",
NH02,TV8651SW,"2020-08-11 20:10","2020-08-19 14:00",202008,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,-9.000,-9.990,-9.990,"  ","p           ",
NH02,TV8786SW,"2020-08-19 14:00","2020-08-25 15:05",202008,5.890,6.200," ",.202," ",.035," ",.013,<,.010," ",.518," ",.941," ",.036," ",.578,0,-9,687.000,-9.990,10.119,"w ","            ",
NH02,TV9018SW,"2020-08-25 15:05","2020-09-01 12:00",202008,6.280,9.000," ",.053," ",.023," ",.190," ",.031," ",1.116," ",.385," ",.086," ",.241,0,-9,1166.800,-9.990,17.186,"w ","            ",
NH02,TV9224SW,"2020-09-01 12:00","2020-09-08 15:30",202009,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,1154.500,-9.990,17.005,"  ","c           ",
NH02,TV9558SW,"2020-09-08 15:30","2020-09-15 12:00",202009,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,-9.000,-9.990,-9.990,"  ","p           ",
NH02,TW0017SW,"2020-09-15 12:00","2020-09-22 20:00",202009,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,-9.000,.000,.000,"d ","            ",
NH02,TW0228SW,"2020-09-22 20:00","2020-09-29 16:10",202009,5.250,11.000," ",.063," ",.094," ",.049," ",.732," ",.165," ",.573," ",1.329," ",.679,0,-9,149.800,-9.990,2.206,"w ","            ",
NH02,TW0341SW,"2020-09-29 16:10","2020-10-06 15:20",202010,5.250,4.000,<,.023,<,.006," ",.012," ",.030," ",.104," ",.291," ",.057," ",.210,0,-9,3917.100,-9.990,57.697,"w ","            ",
NH02,TW0782SW,"2020-10-06 15:20","2020-10-14 17:05",202010,5.850,2.300," ",.073," ",.009," ",.009," ",.011," ",.133," ",.135," ",.024," ",.110,0,-9,5632.000,-9.990,82.957,"w ","            ",
NH02,TW0894SW,"2020-10-14 17:05","2020-10-20 12:25",202010,5.340,2.400,<,.023,<,.006," ",.005," ",.025," ",.039," ",.121," ",.037," ",.084,0,-9,3594.200,-9.990,52.941,"w ","            ",
NH02,TW0917SW,"2020-10-20 12:25","2020-10-27 11:30",202010,5.070,6.700," ",.069," ",.019," ",.018," ",.125," ",.185," ",.704," ",.196," ",.336,0,-9,1022.500,-9.990,15.061,"w ","            ",
NH02,TW1259SW,"2020-10-27 11:30","2020-11-03 18:30",202010,4.920,7.000," ",.043," ",.008," ",.011," ",.040," ",.168," ",.677," ",.061," ",.256,0,-9,1158.200,-9.990,17.059,"w ","            ",
NH02,TW1492SW,"2020-11-03 18:30","2020-11-10 13:30",202011,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,-9.990,.000,"d ","            ",
NH02,TW1801SW,"2020-11-10 13:30","2020-11-17 14:00",202011,5.100,5.600," ",.037," ",.013," ",.010," ",.099," ",.113," ",.337," ",.176," ",.244,0,-9,2516.800,-9.990,37.071,"w ","            ",
NH02,TW2120SW,"2020-11-17 14:00","2020-11-24 11:00",202011,5.240,4.600," ",.029," ",.009," ",.011," ",.071," ",.123," ",.301," ",.130," ",.195,0,-9,777.000,-9.990,11.444,"w ","            ",
NH02,TW2259SW,"2020-11-24 11:00","2020-12-01 14:30",202011,5.340,2.800,<,.023,<,.006,<,.005," ",.038," ",.026," ",.159," ",.070," ",.063,0,-9,5858.300,-9.990,86.290,"w ","            ",
NH02,TW2408SW,"2020-12-01 14:30","2020-12-08 13:30",202012,5.230,3.300," ",.037,<,.006," ",.024," ",.030," ",.080," ",.185," ",.039," ",.229,0,-9,1089.200,-9.990,16.043,"w ","            ",
NH02,TW2715SW,"2020-12-08 13:30","2020-12-15 14:30",202012,4.750,9.800," ",.049," ",.007," ",.016," ",.047," ",.211," ",.962," ",.092," ",.349,0,-9,321.100,-9.990,4.729,"w ","            ",
NH02,TW2909SW,"2020-12-15 14:30","2020-12-22 13:30",202012,5.170,4.200," ",.064,<,.006," ",.008," ",.042," ",.056," ",.481," ",.061," ",.104,0,-9,1675.100,-9.990,24.673,"w ","            ",
NH02,TW3233SW,"2020-12-22 13:30","2020-12-29 13:00",202012,5.220,7.100," ",.033," ",.059," ",.024," ",.506," ",.052," ",.257," ",.958," ",.229,0,-9,3940.100,-9.990,58.036,"w ","            ",
NH02,TW3382SW,"2020-12-29 13:00","2021-01-05 13:00",202101,5.180,4.300," ",.038,<,.006," ",.007," ",.039," ",.060," ",.340," ",.060," ",.144,0,-9,1450.700,-9.990,21.368,"w ","            ",
NH02,TW3594SW,"2021-01-05 13:00","2021-01-12 13:00",202101,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,.000,-9.990,.000,"d ","            ",
NH02,TW3980SW,"2021-01-12 13:00","2021-01-19 13:30",202101,5.230,3.600,<,.023,<,.006," ",.014," ",.037," ",.037," ",.292," ",.063," ",.099,0,-9,1120.900,-9.990,16.510,"w ","            ",
NH02,TW4195SW,"2021-01-19 13:30","2021-01-26 13:30",202101,4.770,12.300," ",.104," ",.013," ",.045," ",.263," ",.243," ",1.742," ",.441," ",.264,0,-9,170.500,-9.990,2.511,"w ","            ",
NH02,TW4426SW,"2021-01-26 13:30","2021-02-02 11:30",202101,4.990,6.100," ",.034,<,.006," ",.029," ",.143," ",.020," ",.254," ",.211," ",.072,0,-9,216.000,-9.990,3.181,"w ","            ",
NH02,TW4614SW,"2021-02-02 11:30","2021-02-09 13:40",202102,5.070,5.400," ",.051," ",.007," ",.012," ",.075," ",.119," ",.557," ",.127," ",.214,0,-9,643.400,-9.990,9.477,"w ","            ",
NH02,TW5003SW,"2021-02-09 13:40","2021-02-16 11:45",202102,5.170,4.000," ",.031,<,.006," ",.007," ",.036," ",.062," ",.320," ",.058," ",.152,0,-9,1043.000,-9.990,15.363,"w ","            ",
NH02,TW5127SW,"2021-02-16 11:45","2021-02-23 12:15",202102,5.000,5.600,<,.023,<,.006," ",.007," ",.087," ",.054," ",.573," ",.125," ",.128,0,-9,1097.800,-9.990,16.170,"w ","            ",
NH02,TW5327SW,"2021-02-23 12:15","2021-03-02 13:25",202102,5.110,6.900," ",.107," ",.019," ",.018," ",.088," ",.226," ",.784," ",.106," ",.465,0,-9,1489.000,-9.990,21.932,"w ","            ",
NH02,N@2703SW,"2021-03-02 13:25","2021-03-09 12:40",202103,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,-9.000,.000,.000,"  ","n           ",2023-03-28
NH02,TW5863SW,"2021-03-09 12:40","2021-03-16 11:40",202103,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,0,-9,96.800,-9.990,1.425,"  ","c           ",
NH02,TW6127SW,"2021-03-16 11:40","2021-03-23 11:55",202103,5.500,6.200," ",.229," ",.015," ",.019," ",.047," ",.421," ",.866," ",.070," ",.219,0,-9,196.900,-9.990,2.900,"w ","            ",
NH02,TW6356SW,"2021-03-23 11:55","2021-03-30 12:15",202103,5.070,5.300," ",.043," ",.007," ",.015," ",.034," ",.107," ",.404," ",.057," ",.225,0,-9,2923.100,-9.990,43.056,"w ","            ",
